Date ;heure ;Iconuc-1 ;Iconuc-2 ;Tabarnuc-1 ;Tabarnuc-2 ;NucPlusUltra-1 ;NucPlusUltra-2 ;Gazby ;Pegaz-1 ;Pegaz-2 ;Samagaz ;Omaigaz-1 ;Omaigaz-2 ;Gastafiore ;Igaznodon-1 ;Igaznodon-2 ;Coron-1 ;Coron-2 ;Mockingjay ;Lantier ;Tacotac ;TicEtTac ;P_hydro ;Hydro_stock ;STEP pompage ;STEP turbinage ;STEP_stock ;Batterie injection ;Batterie soutirage ;Batterie Stock ;P_fatal ;load ;Net load 
2020-07-04 ; 00:00:00;900.0 ; 866.0 ; 900.0 ; 900.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0; 980000.0 ;0.0 ; 0.0; 0.0 ;0.0 ; 0.0 ; 0.0 ;1597 ;  7763 ; 6166 
2020-07-04 ; 01:00:00;900.0 ; 541.0 ; 900.0 ; 900.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0; 980121.6166666667 ;0.0 ; 0.0; 0.0 ;0.0 ; 0.0 ; 0.0 ;1447 ;  7288 ; 5841 
2020-07-04 ; 02:00:00;900.0 ; 300.0 ; 900.0 ; 852.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0; 980243.2333333333 ;0.0 ; 0.0; 0.0 ;0.0 ; 0.0 ; 0.0 ;1361 ;  6913 ; 5552 
2020-07-04 ; 03:00:00;900.0 ; 300.0 ; 900.0 ; 543.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0; 980364.85 ;0.0 ; 0.0; 0.0 ;0.0 ; 0.0 ; 0.0 ;1243 ;  6486 ; 5243 
2020-07-04 ; 04:00:00;900.0 ; 300.0 ; 900.0 ; 324.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0; 980486.4666666667 ;0.0 ; 0.0; 0.0 ;0.0 ; 0.0 ; 0.0 ;1260 ;  6284 ; 5024 
2020-07-04 ; 05:00:00;900.0 ; 300.0 ; 900.0 ; 357.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0; 980608.0833333334 ;0.0 ; 0.0; 0.0 ;0.0 ; 0.0 ; 0.0 ;1224 ;  6281 ; 5057 
2020-07-04 ; 06:00:00;900.0 ; 300.0 ; 900.0 ; 412.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0; 980729.7000000001 ;0.0 ; 0.0; 0.0 ;0.0 ; 0.0 ; 0.0 ;1293 ;  6405 ; 5112 
2020-07-04 ; 07:00:00;900.0 ; 300.0 ; 900.0 ; 373.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0; 980851.3166666667 ;0.0 ; 0.0; 0.0 ;0.0 ; 0.0 ; 0.0 ;1669 ;  6742 ; 5073 
2020-07-04 ; 08:00:00;900.0 ; 300.0 ; 900.0 ; 511.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0; 980972.9333333333 ;0.0 ; 0.0; 0.0 ;0.0 ; 0.0 ; 0.0 ;2098 ;  7309 ; 5211 
2020-07-04 ; 09:00:00;900.0 ; 300.0 ; 900.0 ; 563.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0; 981094.5499999999 ;0.0 ; 0.0; 0.0 ;0.0 ; 0.0 ; 0.0 ;2551 ;  7814 ; 5263 
